candidate_rank,project_id,sample_file,repository_url,focal_class,focal_class_path,source_layout,class_kind,is_abstract,class_loc,focal_method_name,focal_method_loc,focal_method_modifiers,has_control_flow,has_observable_output,constructor_dependency_count,external_dependency_risk,external_risk_reasons,testability_score,semantic_status,semantic_exclusion_reason,build_tool,module_path,testing_framework,detected_java_version,selected_java_home,java_selection_reason,checkout_revision,clone_attempts,baseline_passes_required,baseline_passes_completed,baseline_states,classpath_resolved,classpath_exit_code,focal_class_fqcn,focal_bytecode_found,probe_target_state,probe_module_state,offline_baseline_state,eligibility_status,exclusion_stage,exclusion_reason,elapsed_seconds,artifact_dir
1552,99676748,99676748_0.json,https://github.com/UKPLab/argument-reasoning-comprehension-task,AnnotationSpans,corpus-creation/src/main/java/de/tudarmstadt/ukp/experiments/pipeline/uima/AnnotationSpans.java,production,class,False,119,extractAnnotationSpans,32,public static,True,True,1,False,,9,ELIGIBLE,,maven,corpus-creation,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,1,de.tudarmstadt.ukp.experiments.pipeline.uima.AnnotationSpans,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,98.858,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01552_99676748_99676748_0
1557,101559429,101559429_7.json,https://github.com/mohamad-amin/RxActivityResults,ActivityResult,rxactivityresults/src/main/java/com/mohamadamin/rxactivityresults/ActivityResult.java,production,,,,toString,5,@Override public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.017,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01557_101559429_101559429_7
1562,132811956,132811956_605.json,https://github.com/TIBCOSoftware/jasperreports-server-ce,ClientNull,workbench/jasperserver-dto/src/main/java/com/jaspersoft/jasperserver/dto/adhoc/query/el/literal/ClientNull.java,production,,,,accept,5,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.012,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01562_132811956_132811956_605
1567,2432524,2432524_4.json,https://github.com/opensagres/xdocreport,StylesHelper,document/fr.opensagres.xdocreport.document/src/main/java/fr/opensagres/xdocreport/document/textstyling/html/StylesHelper.java,production,class,False,266,createSpanProperties,11,public static,True,True,0,False,,10,ELIGIBLE,,maven,document\fr.opensagres.xdocreport.document,junit4,17,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,matched build.java_homes.java-17,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,1,fr.opensagres.xdocreport.document.textstyling.html.StylesHelper,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,89.192,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01567_2432524_2432524_4
1572,32848140,32848140_52.json,https://github.com/apache/zeppelin,AlluxioInterpreter,alluxio/src/main/java/org/apache/zeppelin/alluxio/AlluxioInterpreter.java,production,class,False,231,interpret,5,@Override public,False,True,1,False,,7,ELIGIBLE,,maven,alluxio,junit5,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,32f2a8e67b6fe0b115c83d45f2131c321ae7497a,1,2,1,COMPILE_FAILED,,,org.apache.zeppelin.alluxio.AlluxioInterpreter,,,,,EXCLUDED,baseline,[warning] repository metadata for: 'artifact io.grpc:grpc-api' could not be retrieved from repository: cloudera-repo due to an error: transfer failed for https:/<path> status: 500 server error,308.487,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01572_32848140_32848140_52
1577,23502577,23502577_85.json,https://github.com/pushtorefresh/storio,PutResult,storio-sqlite/src/main/java/com/pushtorefresh/storio3/sqlite/operations/put/PutResult.java,production,class,False,287,newUpdateResult,8,@NonNull public static,False,True,4,False,,7,ELIGIBLE,,gradle,storio-sqlite,junit4,1,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 1,,1,2,1,ASSERTION_FAILED,,,com.pushtorefresh.storio3.sqlite.operations.put.PutResult,,,,,EXCLUDED,baseline,failure: build failed with an exception.,85.061,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01577_23502577_23502577_85
1582,14057993,14057993_0.json,https://github.com/pbailis/bolton-sigmod2013-code,ElasticSearchClient,ycsb-lipstick/ycsb-src/elasticsearch/src/main/java/com/yahoo/ycsb/db/ElasticSearchClient.java,production,class,False,238,insert,18,@Override public,True,True,0,False,,9,ELIGIBLE,,maven,ycsb-lipstick\ycsb-src\elasticsearch,testng,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,no project java version detected; using build.java_default,,1,2,1,ASSERTION_FAILED,,,com.yahoo.ycsb.db.ElasticSearchClient,,,,,EXCLUDED,baseline,[info] build failure,15.507,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01582_14057993_14057993_0
1587,2125451,2125451_120.json,https://github.com/planetfederal/GeoGig,RevParse,src/core/src/main/java/org/locationtech/geogig/api/plumbing/RevParse.java,production,,,,setRefSpec,4,public,False,True,,,,,ELIGIBLE,,,,,,,,,,2,0,,,,,,,,,EXCLUDED,setup,"RuntimeError: Repository setup failed after 3 attempts: CalledProcessError: Command '['git', '-c', 'core.longpaths=true', 'clone', '--depth', '1', 'https://github.com/planetfederal/GeoGig', 'G:\\FPT Specialized\\Ki 9\\SET490\\workspace\\ARROW\\repos\\2125451']' returned non-zero exit status 128.",9.550,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01587_2125451_2125451_120
1592,51858172,51858172_88.json,https://github.com/intuit/Autumn,HttpCallImplWithConnectionPooling,modules/client/src/main/java/com/intuit/autumn/client/impl/HttpCallImplWithConnectionPooling.java,production,class,False,224,doPost,6,@Override public,False,True,0,True,network,6,EXCLUDED,external_dependency_risk:network;testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:network;testability_score_below_7,2.383,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01592_51858172_51858172_88
1597,30008535,30008535_0.json,https://github.com/pulsarIO/jetstream-esper,EPLUtilities,jetstream-esper/src/main/java/com/ebay/jetstream/epl/EPLUtilities.java,production,class,False,956,findIntersection,7,"@SuppressWarnings(""unchecked"") public static",True,True,0,True,nondeterminism,7,EXCLUDED,external_dependency_risk:nondeterminism,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:nondeterminism,1.941,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01597_30008535_30008535_0
1602,42446819,42446819_0.json,https://github.com/gyfora/StreamKV,KVOperationSerializer,streamkv-java/src/main/java/streamkv/api/java/types/KVOperationSerializer.java,production,class,False,369,copy,67,"@SuppressWarnings(""unchecked"") @Override public",True,True,5,False,,8,ELIGIBLE,,maven,streamkv-java,junit4,7,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 7,,1,2,1,COMPILE_FAILED,,,streamkv.api.java.types.KVOperationSerializer,,,,,EXCLUDED,baseline,[warning] org.apache.flink:flink-streaming-core:<n>.10-snapshot/maven-metadata.xml failed to transfer from https:/<path>/ during a previous attempt. this failure was cached in the local repository and resolution will not be reattempted until the update interval of apache.snapshots has elapsed or upd,47.491,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01602_42446819_42446819_0
1607,20087730,20087730_0.json,https://github.com/robertkuhar/FPiJ,CalculateNAV,src/ch04/CalculateNAV.java,nonstandard,,,,computeStockWorth,4,public,False,True,,,,,EXCLUDED,source_layout:nonstandard,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,source_layout:nonstandard,0.011,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01607_20087730_20087730_0
1612,2185113,2185113_6.json,https://github.com/neophob/PixelController,FileUtils,pixelcontroller-core/src/main/java/com/neophob/sematrix/core/glue/FileUtils.java,production,,,,findFiles,10,private,True,True,,,,,EXCLUDED,focal_method_not_directly_testable,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,focal_method_not_directly_testable,0.013,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01612_2185113_2185113_6
1617,100135378,100135378_6.json,https://github.com/joffrey-bion/livedoc,Defaults,livedoc-core/src/main/java/org/hildan/livedoc/core/util/Defaults.java,production,class,False,23,defaultValueFor,6,public static,True,True,0,False,,9,ELIGIBLE,,gradle,livedoc-core,junit4,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-11,Gradle 6.8.3 requires compatible JDK 11; matched build.java_homes.java-11,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,org.hildan.livedoc.core.util.Defaults,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,160.605,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01617_100135378_100135378_6
1622,38271397,38271397_0.json,https://github.com/apakulov/kafka-graphite,GraphiteReporter,kafka-graphite-clients/src/main/java/org/apache/kafka/common/metrics/GraphiteReporter.java,production,,,,close,17,@Override public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.016,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01622_38271397_38271397_0
1627,206444,206444_18.json,https://github.com/apache/hive,TempletonUtils,hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/tool/TempletonUtils.java,production,class,False,426,isset,3,public static,True,True,0,True,network|filesystem,9,EXCLUDED,external_dependency_risk:network|filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:network|filesystem,69.976,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01627_206444_206444_18
1632,83142122,83142122_3.json,https://github.com/zugaldia/android-robocar,LaneManager,robocar/libcv/src/main/java/com/zugaldia/robocar/cv/LaneManager.java,production,class,False,260,getSaturationChannel,6,public static,False,True,0,False,,7,ELIGIBLE,,gradle,robocar\libcv,junit4,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,no project java version detected; using build.java_default,,1,2,1,ASSERTION_FAILED,,,com.zugaldia.robocar.cv.LaneManager,,,,,EXCLUDED,baseline,failure: build failed with an exception.,66.371,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01632_83142122_83142122_3
1637,51074108,51074108_8.json,https://github.com/flipkart-incubator/flux,WorkFlowExecutionController,runtime/src/main/java/com/flipkart/flux/controller/WorkFlowExecutionController.java,production,,,,updateTaskStatus,35,"@Transactional @SelectDataSource(type = DataSourceType.READ_WRITE, storage = Storage.SHARDED) public",True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.013,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01637_51074108_51074108_8
1642,112424920,112424920_0.json,https://github.com/scauzhangpeng/Sample,PhoneUtil,util/src/main/java/com/xyz/util/PhoneUtil.java,production,class,False,60,hiddenMiddlePhoneNum,6,public static,True,True,0,False,,10,ELIGIBLE,,gradle,util,junit4,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-11,Gradle 6.7.1 requires compatible JDK 11; matched build.java_homes.java-11,,1,2,1,ASSERTION_FAILED,,,com.xyz.util.PhoneUtil,,,,,EXCLUDED,baseline,failure: build failed with an exception.,74.265,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01642_112424920_112424920_0
1647,131759992,131759992_6.json,https://github.com/IBM/java-async-util,AsyncFunnel,asyncutil/src/main/java/com/ibm/asyncutil/locks/AsyncFunnel.java,production,class,False,85,doOrGet,21,public,True,True,0,False,,9,ELIGIBLE,,maven,asyncutil,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,com.ibm.asyncutil.locks.AsyncFunnel,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,93.469,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01647_131759992_131759992_6
1652,181445409,181445409_110.json,https://github.com/snowdrop/vertx-spring-boot,SnowdropKafkaProducer,vertx-spring-boot-starter-kafka/src/main/java/dev/snowdrop/vertx/kafka/SnowdropKafkaProducer.java,production,class,False,109,partitionsFor,11,@Override public,True,True,1,False,,10,ELIGIBLE,,maven,vertx-spring-boot-starter-kafka,junit5,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,1,dev.snowdrop.vertx.kafka.SnowdropKafkaProducer,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,87.922,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01652_181445409_181445409_110
1657,53726669,53726669_38.json,https://github.com/lordcodes/materialandroid,GridItemView,library/src/main/java/com/github/andrewlord1990/materialandroid/component/grid/GridItemView.java,production,,,,setPrimaryTextColor,4,public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.012,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01657_53726669_53726669_38
1662,2139087,2139087_9.json,https://github.com/GeoLatte/geolatte-mapserver,BasicHttpRequest,mapserver/src/main/java/org/geolatte/mapserver/http/BasicHttpRequest.java,production,class,False,98,parseQuery,4,@Override public,False,True,3,False,,8,ELIGIBLE,,maven,mapserver,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,1,ASSERTION_FAILED,,,org.geolatte.mapserver.http.BasicHttpRequest,,,,,EXCLUDED,baseline,[info] mapserver .......................................... failure [ 1.071 s],5.182,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01662_2139087_2139087_9
1667,168665843,168665843_0.json,https://github.com/mkyong/spring-boot,BookController,spring-rest-hello-world/src/main/java/com/mkyong/BookController.java,production,class,False,69,findAll,4,"@GetMapping(""/books"")",False,True,0,True,database,7,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,2.575,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01667_168665843_168665843_0
1672,749137,749137_2.json,https://github.com/Atmosphere/atmosphere,DefaultBroadcasterFactory,modules/cpr/src/main/java/org/atmosphere/cpr/DefaultBroadcasterFactory.java,production,class,False,295,get,4,@Override public synchronized,False,True,0,False,,8,ELIGIBLE,,maven,modules\cpr,junit5,21,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-21,matched build.java_homes.java-21,,1,2,1,ASSERTION_FAILED,,,org.atmosphere.cpr.DefaultBroadcasterFactory,,,,,EXCLUDED,baseline,[info] atmosphere-project ................................. failure [03:<n> min],300.877,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01672_749137_749137_2
1677,67436705,67436705_17.json,https://github.com/openhab/org.openhab.binding.zigbee,ZigBeeConverterColorTemperature,org.openhab.binding.zigbee/src/main/java/org/openhab/binding/zigbee/internal/converter/ZigBeeConverterColorTemperature.java,production,,,,attributeUpdated,22,@Override public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.015,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01677_67436705_67436705_17
1682,120961330,120961330_16.json,https://github.com/envoyproxy/java-control-plane,V3DiscoveryServer,server/src/main/java/io/envoyproxy/controlplane/server/V3DiscoveryServer.java,production,class,False,243,getAggregatedDiscoveryServiceImpl,9,public,False,True,1,False,,8,ELIGIBLE,,maven,server,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,1,COMPILE_FAILED,,,io.envoyproxy.controlplane.server.V3DiscoveryServer,,,,,EXCLUDED,baseline,[error] failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:<n>.15.0:testcompile (default-testcompile) on project cache: compilation failure,116.570,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01682_120961330_120961330_16
1687,55954702,55954702_0.json,https://github.com/advanced-android-book/samples,MainActivity,tech07/BmiCalculator/app/src/main/java/com/advanced_android/bmicalculator/MainActivity.java,production,,,,initViews,9,@VisibleForTesting,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.176,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01687_55954702_55954702_0
1692,10808572,10808572_54.json,https://github.com/davidmoten/geo,Base32,geo/src/main/java/com/github/davidmoten/geo/Base32.java,production,class,False,128,encodeBase32,18,public static,True,True,0,False,,10,ELIGIBLE,,maven,geo,junit5,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,com.github.davidmoten.geo.Base32,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,38.445,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01692_10808572_10808572_54
1697,8262365,8262365_372.json,https://github.com/intel-hadoop/hadoop-common-rhino,FifoScheduler,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fifo/FifoScheduler.java,production,,,,getQueueInfo,5,@Override public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.014,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01697_8262365_8262365_372
